prompt_id,bucket,prompt_variant,ref_pack,generation_seconds,overall_style_score,pitch_similarity,rhythm_similarity,texture_similarity,spectral_similarity,candidate_path,report_path
bmk_reaction_short,reaction_short,base,clipped_low_latency,8.426,0.43,0.691,0.1905,0.6051,0.3476,C:\dev\aro-voice-style-lab\outputs\routed_policy\character_b_weak_bucket_ablation_worker\reaction_short\clipped_low_latency\run_01\bmk_reaction_short\neutral_variant_01.wav,C:\dev\aro-voice-style-lab\reports\quality\routed_policy\character_b_weak_bucket_ablation_worker\reaction_short\clipped_low_latency\run_01\bmk_reaction_short_report.json
