prompt_id,bucket,prompt_variant,ref_pack,generation_seconds,overall_style_score,pitch_similarity,rhythm_similarity,texture_similarity,spectral_similarity,candidate_path,report_path
bmk_reaction_short,reaction_short,base,restart_disfluent,6.42,0.4509,0.8367,0.0315,0.7395,0.4138,C:\dev\aro-voice-style-lab\outputs\routed_policy\character_b_weak_bucket_ablation_worker\reaction_short\restart_disfluent\run_01\bmk_reaction_short\neutral_variant_01.wav,C:\dev\aro-voice-style-lab\reports\quality\routed_policy\character_b_weak_bucket_ablation_worker\reaction_short\restart_disfluent\run_01\bmk_reaction_short_report.json
