prompt_id,bucket,prompt_variant,ref_pack,generation_seconds,overall_style_score,pitch_similarity,rhythm_similarity,texture_similarity,spectral_similarity,candidate_path,report_path
bmk_calm_low_energy,calm_low_energy,base,rambling,9.929,0.5173,0.7535,0.1829,0.8197,0.505,C:\dev\aro-voice-style-lab\outputs\routed_policy\character_b_weak_bucket_ablation_worker\calm_low_energy\rambling\run_01\bmk_calm_low_energy\neutral_variant_01.wav,C:\dev\aro-voice-style-lab\reports\quality\routed_policy\character_b_weak_bucket_ablation_worker\calm_low_energy\rambling\run_01\bmk_calm_low_energy_report.json
