prompt_id,bucket,prompt_variant,ref_pack,generation_seconds,overall_style_score,pitch_similarity,rhythm_similarity,texture_similarity,spectral_similarity,candidate_path,report_path
bmk_clipped_question,clipped_question,hesitant_v1,clipped_low_latency,4.672,0.4533,0.621,0.0518,0.8896,0.51,C:\dev\aro-voice-style-lab\outputs\routed_policy\phase4_candidates\character_b_routed_policy_v2_clip_clipped_hesitant\bmk_clipped_question\neutral_variant_01.wav,C:\dev\aro-voice-style-lab\reports\quality\routed_policy\phase4_candidates\character_b_routed_policy_v2_clip_clipped_hesitant\bmk_clipped_question_report.json
