prompt_id,bucket,prompt_variant,ref_pack,generation_seconds,overall_style_score,pitch_similarity,rhythm_similarity,texture_similarity,spectral_similarity,candidate_path,report_path
bmk_interruption_restart,interruption_restart,base,restart_disfluent,9.288,0.4874,0.7929,0.0231,0.7751,0.6303,C:\dev\aro-voice-style-lab\outputs\routed_policy\character_b_weak_bucket_ablation_worker\interruption_restart\restart_disfluent\run_01\bmk_interruption_restart\neutral_variant_01.wav,C:\dev\aro-voice-style-lab\reports\quality\routed_policy\character_b_weak_bucket_ablation_worker\interruption_restart\restart_disfluent\run_01\bmk_interruption_restart_report.json
