prompt_id,bucket,prompt_variant,ref_pack,generation_seconds,overall_style_score,pitch_similarity,rhythm_similarity,texture_similarity,spectral_similarity,candidate_path,report_path
bmk_clipped_question,clipped_question,base,pause_heavy,5.173,0.3882,0.5667,0.0,0.7881,0.4444,C:\dev\aro-voice-style-lab\outputs\routed_policy\character_b_weak_bucket_ablation_worker\clipped_question\pause_heavy\run_01\bmk_clipped_question\neutral_variant_01.wav,C:\dev\aro-voice-style-lab\reports\quality\routed_policy\character_b_weak_bucket_ablation_worker\clipped_question\pause_heavy\run_01\bmk_clipped_question_report.json
