prompt_id,bucket,prompt_variant,ref_pack,generation_seconds,overall_style_score,pitch_similarity,rhythm_similarity,texture_similarity,spectral_similarity,candidate_path,report_path
bmk_clipped_question,clipped_question,hesitant_v1,pause_heavy,8.041,0.4152,0.7618,0.0054,0.5509,0.5636,C:\dev\aro-voice-style-lab\outputs\routed_policy\phase4_candidates\character_b_routed_policy_v2_clip_pause_hesitant\bmk_clipped_question\neutral_variant_01.wav,C:\dev\aro-voice-style-lab\reports\quality\routed_policy\phase4_candidates\character_b_routed_policy_v2_clip_pause_hesitant\bmk_clipped_question_report.json
